ensembl_gene_id	entrezgene_id	gene_biotype	external_gene_name	subsystem
ENSG00000145293	58478	protein_coding	ENOPH1	Cysteine and methionine metabolism
ENSG00000197594	5167	protein_coding	ENPP1	Nicotinate and nicotinamide metabolism
ENSG00000197594	5167	protein_coding	ENPP1	Pantothenate and CoA biosynthesis
ENSG00000197594	5167	protein_coding	ENPP1	Pyrimidine metabolism
ENSG00000197594	5167	protein_coding	ENPP1	Riboflavin metabolism
ENSG00000136960	5168	protein_coding	ENPP2	Ether lipid metabolism
ENSG00000154269	5169	protein_coding	ENPP3	Nicotinate and nicotinamide metabolism
ENSG00000154269	5169	protein_coding	ENPP3	Pantothenate and CoA biosynthesis
ENSG00000154269	5169	protein_coding	ENPP3	Pyrimidine metabolism
ENSG00000154269	5169	protein_coding	ENPP3	Riboflavin metabolism
ENSG00000164303	133121	protein_coding	ENPP6	Ether lipid metabolism
ENSG00000164303	133121	protein_coding	ENPP6	Glycerophospholipid metabolism
ENSG00000182156	339221	protein_coding	ENPP7	Glycosphingolipid metabolism
ENSG00000182156	339221	protein_coding	ENPP7	Sphingolipid metabolism
ENSG00000138185	953	protein_coding	ENTPD1	Nucleotide metabolism
ENSG00000138185	953	protein_coding	ENTPD1	Oxidative phosphorylation
ENSG00000138185	953	protein_coding	ENTPD1	Purine metabolism
ENSG00000138185	953	protein_coding	ENTPD1	Pyrimidine metabolism
ENSG00000054179	954	protein_coding	ENTPD2	Nucleotide metabolism
ENSG00000054179	954	protein_coding	ENTPD2	Oxidative phosphorylation
ENSG00000054179	954	protein_coding	ENTPD2	Purine metabolism
ENSG00000054179	954	protein_coding	ENTPD2	Pyrimidine metabolism
ENSG00000168032	956	protein_coding	ENTPD3	Nucleotide metabolism
ENSG00000168032	956	protein_coding	ENTPD3	Oxidative phosphorylation
ENSG00000168032	956	protein_coding	ENTPD3	Purine metabolism
ENSG00000168032	956	protein_coding	ENTPD3	Pyrimidine metabolism
ENSG00000197217	9583	protein_coding	ENTPD4	Nucleotide metabolism
ENSG00000197217	9583	protein_coding	ENTPD4	Purine metabolism
ENSG00000197217	9583	protein_coding	ENTPD4	Pyrimidine metabolism
ENSG00000187097	957	protein_coding	ENTPD5	Nucleotide metabolism
ENSG00000187097	957	protein_coding	ENTPD5	Purine metabolism
ENSG00000187097	957	protein_coding	ENTPD5	Pyrimidine metabolism
ENSG00000197586	955	protein_coding	ENTPD6	Nucleotide metabolism
ENSG00000197586	955	protein_coding	ENTPD6	Purine metabolism
ENSG00000197586	955	protein_coding	ENTPD6	Pyrimidine metabolism
ENSG00000188833	377841	protein_coding	ENTPD8	Nucleotide metabolism
ENSG00000188833	377841	protein_coding	ENTPD8	Oxidative phosphorylation
ENSG00000188833	377841	protein_coding	ENTPD8	Purine metabolism
ENSG00000188833	377841	protein_coding	ENTPD8	Pyrimidine metabolism
ENSG00000100393	2033	protein_coding	EP300	Isolated
ENSG00000143819	2052	protein_coding	EPHX1	Arachidonic acid metabolism
ENSG00000143819	2052	protein_coding	EPHX1	Linoleate metabolism
ENSG00000143819	2052	protein_coding	EPHX1	Metabolism of xenobiotics by cytochrome P450
ENSG00000143819	2052	protein_coding	EPHX1	Omega-3 fatty acid metabolism
ENSG00000120915	2053	protein_coding	EPHX2	Arachidonic acid metabolism
ENSG00000120915	2053	protein_coding	EPHX2	Linoleate metabolism
ENSG00000120915	2053	protein_coding	EPHX2	Omega-3 fatty acid metabolism
ENSG00000173153	2101	protein_coding	ESRRA	NA
ENSG00000120705	2107	protein_coding	ETF1	NA
ENSG00000105755	23474	protein_coding	ETHE1	NA
ENSG00000139163	55500	protein_coding	ETNK1	Glycerophospholipid metabolism
ENSG00000143845	55224	protein_coding	ETNK2	Glycerophospholipid metabolism
ENSG00000171311	51013	protein_coding	EXOSC1	NA
ENSG00000130713	23404	protein_coding	EXOSC2	NA
ENSG00000107371	51010	protein_coding	EXOSC3	NA
ENSG00000178896	54512	protein_coding	EXOSC4	NA
ENSG00000077348	56915	protein_coding	EXOSC5	NA
ENSG00000223496	118460	protein_coding	EXOSC6	NA
ENSG00000075914	23016	protein_coding	EXOSC7	NA
ENSG00000120699	11340	protein_coding	EXOSC8	NA
ENSG00000123737	5393	protein_coding	EXOSC9	NA
ENSG00000182197	2131	protein_coding	EXT1	Chondroitin / heparan sulfate biosynthesis
ENSG00000151348	2132	protein_coding	EXT2	Chondroitin / heparan sulfate biosynthesis
ENSG00000126218	2159	protein_coding	F10	NA
ENSG00000180210	2147	protein_coding	F2	NA
ENSG00000057593	2155	protein_coding	F7	NA
ENSG00000101981	2158	protein_coding	F9	NA
ENSG00000163586	2168	protein_coding	FABP1	Isolated
ENSG00000163586	2168	protein_coding	FABP1	Transport, extracellular
ENSG00000163586	2168	protein_coding	FABP1	Transport, nuclear
ENSG00000170323	2167	protein_coding	FABP4	Transport, extracellular
ENSG00000170231	2172	protein_coding	FABP6	Transport, extracellular
ENSG00000149485	3992	protein_coding	FADS1	Fatty acid desaturation (even-chain)
ENSG00000149485	3992	protein_coding	FADS1	Omega-3 fatty acid metabolism
ENSG00000149485	3992	protein_coding	FADS1	Omega-6 fatty acid metabolism
ENSG00000149485	3992	protein_coding	FADS1	Transport, endoplasmic reticular
ENSG00000149485	3992	protein_coding	FADS1	Transport, nuclear
ENSG00000134824	9415	protein_coding	FADS2	Fatty acid desaturation (even-chain)
ENSG00000134824	9415	protein_coding	FADS2	Omega-3 fatty acid metabolism
ENSG00000134824	9415	protein_coding	FADS2	Omega-6 fatty acid metabolism
ENSG00000134824	9415	protein_coding	FADS2	Transport, nuclear
ENSG00000103876	2184	protein_coding	FAH	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000170074	285596	protein_coding	FAM153A	NA
ENSG00000197601	84188	protein_coding	FAR1	Arginine and proline metabolism
ENSG00000197601	84188	protein_coding	FAR1	Ether lipid metabolism
ENSG00000064763	55711	protein_coding	FAR2	Arginine and proline metabolism
ENSG00000064763	55711	protein_coding	FAR2	Ether lipid metabolism
ENSG00000169710	2194	protein_coding	FASN	Fatty acid biosynthesis (even-chain)
ENSG00000169710	2194	protein_coding	FASN	Fatty acid biosynthesis (odd-chain)
ENSG00000169710	2194	protein_coding	FASN	Fatty acid transfer reactions
ENSG00000169710	2194	protein_coding	FASN	Transport, extracellular
ENSG00000169710	2194	protein_coding	FASN	Transport, nuclear
ENSG00000149806	2197	protein_coding	FAU	NA
ENSG00000165140	2203	protein_coding	FBP1	Glycolysis / Gluconeogenesis
ENSG00000130957	8789	protein_coding	FBP2	Glycolysis / Gluconeogenesis
ENSG00000005812	26224	protein_coding	FBXL3	NA
ENSG00000118564	26234	protein_coding	FBXL5	NA
ENSG00000151876	26272	protein_coding	FBXO4	NA
ENSG00000116663	26270	protein_coding	FBXO6	NA
ENSG00000119402	26190	protein_coding	FBXW2	NA
ENSG00000107829	6468	protein_coding	FBXW4	NA
ENSG00000159069	54461	protein_coding	FBXW5	NA
ENSG00000109670	55294	protein_coding	FBXW7	NA
ENSG00000079459	2222	protein_coding	FDFT1	Cholesterol biosynthesis 1 (Bloch pathway) 
ENSG00000079459	2222	protein_coding	FDFT1	Transport, endoplasmic reticular
ENSG00000160752	2224	protein_coding	FDPS	Cholesterol metabolism
ENSG00000160752	2224	protein_coding	FDPS	N-glycan metabolism
ENSG00000066926	2235	protein_coding	FECH	Porphyrin metabolism
ENSG00000126266	2864	protein_coding	FFAR1	NA
ENSG00000186188	338557	protein_coding	FFAR4	NA
ENSG00000091483	2271	protein_coding	FH	Alanine, aspartate and glutamate metabolism
ENSG00000091483	2271	protein_coding	FH	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000189283	2272	protein_coding	FHIT	Isolated
ENSG00000115641	2274	protein_coding	FHL2	Isolated
ENSG00000112367	9896	protein_coding	FIG4	Inositol phosphate metabolism
ENSG00000122642	11328	protein_coding	FKBP9	Isolated
ENSG00000160688	80308	protein_coding	FLAD1	Riboflavin metabolism
ENSG00000010932	2326	protein_coding	FMO1	Isolated
ENSG00000010932	2326	protein_coding	FMO1	Other amino acid
ENSG00000094963	2327	protein_coding	FMO2	Isolated
ENSG00000094963	2327	protein_coding	FMO2	Other amino acid
ENSG00000007933	2328	protein_coding	FMO3	Isolated
ENSG00000007933	2328	protein_coding	FMO3	Other amino acid
ENSG00000076258	2329	protein_coding	FMO4	Isolated
ENSG00000076258	2329	protein_coding	FMO4	Other amino acid
ENSG00000131781	2330	protein_coding	FMO5	Isolated
ENSG00000131781	2330	protein_coding	FMO5	Other amino acid
ENSG00000122176	2331	protein_coding	FMOD	NA
ENSG00000136877	2356	protein_coding	FPGS	Folate metabolism
ENSG00000136877	2356	protein_coding	FPGS	Glycine, serine and threonine metabolism
ENSG00000254685	8790	protein_coding	FPGT	Fructose and mannose metabolism
ENSG00000131808	2488	protein_coding	FSHB	NA
ENSG00000281775	10841	protein_coding	FTCD	NA
ENSG00000160282	10841	protein_coding	FTCD	Folate metabolism
ENSG00000160282	10841	protein_coding	FTCD	Histidine metabolism
ENSG00000167996	2495	protein_coding	FTH1	Porphyrin metabolism
ENSG00000181867	94033	protein_coding	FTMT	Porphyrin metabolism
ENSG00000140564	5045	protein_coding	FURIN	NA
ENSG00000033170	2530	protein_coding	FUT8	N-glycan metabolism
ENSG00000165060	2395	protein_coding	FXN	Porphyrin metabolism
ENSG00000123689	50486	protein_coding	G0S2	Transport, nuclear
ENSG00000278373	57818	protein_coding	G6PC2	NA
ENSG00000152254	57818	protein_coding	G6PC2	Glycolysis / Gluconeogenesis
ENSG00000141349	92579	protein_coding	G6PC3	Glycolysis / Gluconeogenesis
ENSG00000160211	2539	protein_coding	G6PD	Pentose phosphate pathway
ENSG00000171298	2548	protein_coding	GAA	Galactose metabolism
ENSG00000171298	2548	protein_coding	GAA	Starch and sucrose metabolism
ENSG00000128683	2571	protein_coding	GAD1	Alanine, aspartate and glutamate metabolism
ENSG00000128683	2571	protein_coding	GAD1	beta-Alanine metabolism
ENSG00000128683	2571	protein_coding	GAD1	Bile acid biosynthesis
ENSG00000136750	2572	protein_coding	GAD2	Alanine, aspartate and glutamate metabolism
ENSG00000136750	2572	protein_coding	GAD2	beta-Alanine metabolism
ENSG00000136750	2572	protein_coding	GAD2	Bile acid biosynthesis
ENSG00000128242	9514	protein_coding	GAL3ST1	Glycosphingolipid biosynthesis-ganglio series
ENSG00000128242	9514	protein_coding	GAL3ST1	Glycosphingolipid metabolism
ENSG00000128242	9514	protein_coding	GAL3ST1	Sphingolipid metabolism
ENSG00000054983	2581	protein_coding	GALC	Glycosphingolipid metabolism
ENSG00000054983	2581	protein_coding	GALC	Sphingolipid metabolism
ENSG00000117308	2582	protein_coding	GALE	Amino sugar and nucleotide sugar metabolism
ENSG00000117308	2582	protein_coding	GALE	Galactose metabolism
ENSG00000108479	2584	protein_coding	GALK1	Galactose metabolism
ENSG00000156958	2585	protein_coding	GALK2	Galactose metabolism
ENSG00000143891	130589	protein_coding	GALM	Glycolysis / Gluconeogenesis
ENSG00000141429	2589	protein_coding	GALNT1	O-glycan metabolism
ENSG00000164574	55568	protein_coding	GALNT10	O-glycan metabolism
ENSG00000178234	63917	protein_coding	GALNT11	O-glycan metabolism
ENSG00000119514	79695	protein_coding	GALNT12	O-glycan metabolism
ENSG00000144278	114805	protein_coding	GALNT13	O-glycan metabolism
ENSG00000158089	79623	protein_coding	GALNT14	O-glycan metabolism
ENSG00000131386	117248	protein_coding	GALNT15	O-glycan metabolism
ENSG00000100626	57452	protein_coding	GALNT16	O-glycan metabolism
ENSG00000110328	374378	protein_coding	GALNT18	O-glycan metabolism
ENSG00000143641	2590	protein_coding	GALNT2	O-glycan metabolism
ENSG00000115339	2591	protein_coding	GALNT3	O-glycan metabolism
ENSG00000136542	11227	protein_coding	GALNT5	O-glycan metabolism
ENSG00000139629	11226	protein_coding	GALNT6	O-glycan metabolism
ENSG00000109586	51809	protein_coding	GALNT7	Glycosphingolipid metabolism
ENSG00000109586	51809	protein_coding	GALNT7	O-glycan metabolism
ENSG00000109586	51809	protein_coding	GALNT7	Sphingolipid metabolism
ENSG00000130035	26290	protein_coding	GALNT8	O-glycan metabolism
ENSG00000288490	50614	protein_coding	GALNT9	NA
ENSG00000182870	50614	protein_coding	GALNT9	O-glycan metabolism
ENSG00000106648	168391	protein_coding	GALNTL5	Glycosphingolipid metabolism
ENSG00000106648	168391	protein_coding	GALNTL5	O-glycan metabolism
ENSG00000106648	168391	protein_coding	GALNTL5	Sphingolipid metabolism
ENSG00000174473	442117	protein_coding	GALNTL6	O-glycan metabolism
ENSG00000213930	2592	protein_coding	GALT	Galactose metabolism
ENSG00000130005	2593	protein_coding	GAMT	Arginine and proline metabolism
ENSG00000089597	23193	protein_coding	GANAB	N-glycan metabolism
ENSG00000214013	2595	protein_coding	GANC	Galactose metabolism
ENSG00000214013	2595	protein_coding	GANC	Starch and sucrose metabolism
ENSG00000111640	2597	protein_coding	GAPDH	Glycolysis / Gluconeogenesis
ENSG00000105679	26330	protein_coding	GAPDHS	Glycolysis / Gluconeogenesis
ENSG00000262473	2618	protein_coding	GART	NA
ENSG00000159131	2618	protein_coding	GART	Nucleotide metabolism
ENSG00000159131	2618	protein_coding	GART	Purine metabolism
ENSG00000285109	2626	protein_coding	GATA4	NA
ENSG00000136574	2626	protein_coding	GATA4	NA
ENSG00000171766	2628	protein_coding	GATM	Glycine, serine and threonine metabolism
ENSG00000262446	2629	protein_coding	GBA	NA
ENSG00000177628	2629	protein_coding	GBA	Glycosphingolipid metabolism
ENSG00000177628	2629	protein_coding	GBA	Sphingolipid metabolism
ENSG00000070610	57704	protein_coding	GBA2	Sphingolipid metabolism
ENSG00000249948	57733	polymorphic_pseudogene	GBA3	Isolated
ENSG00000249948	57733	polymorphic_pseudogene	GBA3	Sphingolipid metabolism
ENSG00000114480	2632	protein_coding	GBE1	Starch and sucrose metabolism
ENSG00000145321	2638	protein_coding	GC	Vitamin D metabolism
ENSG00000100116	23464	protein_coding	GCAT	Glycine, serine and threonine metabolism
ENSG00000105607	2639	protein_coding	GCDH	Pantothenate and CoA biosynthesis
ENSG00000105607	2639	protein_coding	GCDH	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000115263	2641	protein_coding	GCG	NA
ENSG00000288269	2642	protein_coding	GCGR	NA
ENSG00000215644	2642	protein_coding	GCGR	NA
ENSG00000106633	2645	protein_coding	GCK	Amino sugar and nucleotide sugar metabolism
ENSG00000106633	2645	protein_coding	GCK	Glycolysis / Gluconeogenesis
ENSG00000084734	2646	protein_coding	GCKR	NA
ENSG00000001084	2729	protein_coding	GCLC	Glutathione metabolism
ENSG00000023909	2730	protein_coding	GCLM	Glutathione metabolism
ENSG00000187210	2650	protein_coding	GCNT1	O-glycan metabolism
ENSG00000140297	9245	protein_coding	GCNT3	O-glycan metabolism
ENSG00000176928	51301	protein_coding	GCNT4	O-glycan metabolism
ENSG00000119125	9615	protein_coding	GDA	Purine metabolism
ENSG00000092208	8487	protein_coding	GEMIN2	NA
ENSG00000179409	50628	protein_coding	GEMIN4	NA
ENSG00000082516	25929	protein_coding	GEMIN5	NA
ENSG00000152147	79833	protein_coding	GEMIN6	NA
ENSG00000142252	79760	protein_coding	GEMIN7	NA
ENSG00000127554	2671	protein_coding	GFER	NA
ENSG00000198380	2673	protein_coding	GFPT1	Amino sugar and nucleotide sugar metabolism
ENSG00000131459	9945	protein_coding	GFPT2	Amino sugar and nucleotide sugar metabolism
ENSG00000006625	79017	protein_coding	GGCT	Alanine, aspartate and glutamate metabolism
ENSG00000006625	79017	protein_coding	GGCT	Glutathione metabolism
ENSG00000115486	2677	protein_coding	GGCX	NA
ENSG00000152904	9453	protein_coding	GGPS1	Cholesterol metabolism
ENSG00000152904	9453	protein_coding	GGPS1	N-glycan metabolism
ENSG00000100031	2678	protein_coding	GGT1	Eicosanoid metabolism
ENSG00000100031	2678	protein_coding	GGT1	Glutathione metabolism
ENSG00000100031	2678	protein_coding	GGT1	Glycine, serine and threonine metabolism
ENSG00000100031	2678	protein_coding	GGT1	Isolated
ENSG00000100031	2678	protein_coding	GGT1	Leukotriene metabolism
ENSG00000100031	2678	protein_coding	GGT1	Omega-3 fatty acid metabolism
ENSG00000099998	2687	protein_coding	GGT5	Eicosanoid metabolism
ENSG00000099998	2687	protein_coding	GGT5	Glutathione metabolism
ENSG00000099998	2687	protein_coding	GGT5	Glycine, serine and threonine metabolism
ENSG00000099998	2687	protein_coding	GGT5	Isolated
ENSG00000099998	2687	protein_coding	GGT5	Leukotriene metabolism
ENSG00000099998	2687	protein_coding	GGT5	Omega-3 fatty acid metabolism
ENSG00000167741	124975	protein_coding	GGT6	Eicosanoid metabolism
ENSG00000167741	124975	protein_coding	GGT6	Glutathione metabolism
ENSG00000167741	124975	protein_coding	GGT6	Glycine, serine and threonine metabolism
ENSG00000167741	124975	protein_coding	GGT6	Isolated
ENSG00000167741	124975	protein_coding	GGT6	Leukotriene metabolism
ENSG00000167741	124975	protein_coding	GGT6	Omega-3 fatty acid metabolism
ENSG00000131067	2686	protein_coding	GGT7	Eicosanoid metabolism
ENSG00000131067	2686	protein_coding	GGT7	Glutathione metabolism
ENSG00000131067	2686	protein_coding	GGT7	Glycine, serine and threonine metabolism
ENSG00000131067	2686	protein_coding	GGT7	Isolated
ENSG00000131067	2686	protein_coding	GGT7	Leukotriene metabolism
ENSG00000131067	2686	protein_coding	GGT7	Omega-3 fatty acid metabolism
ENSG00000159224	2695	protein_coding	GIP	NA
ENSG00000198814	2710	protein_coding	GK	Glycerophospholipid metabolism
ENSG00000196475	2712	protein_coding	GK2	Glycerophospholipid metabolism
ENSG00000102393	2717	protein_coding	GLA	Galactose metabolism
ENSG00000102393	2717	protein_coding	GLA	Glycosphingolipid biosynthesis-globo series
ENSG00000102393	2717	protein_coding	GLA	Sphingolipid metabolism
ENSG00000170266	2720	protein_coding	GLB1	Chondroitin sulfate degradation
ENSG00000170266	2720	protein_coding	GLB1	Galactose metabolism
ENSG00000170266	2720	protein_coding	GLB1	Glycosphingolipid biosynthesis-ganglio series
ENSG00000170266	2720	protein_coding	GLB1	Glycosphingolipid metabolism
ENSG00000170266	2720	protein_coding	GLB1	Isolated
ENSG00000170266	2720	protein_coding	GLB1	Keratan sulfate degradation
ENSG00000170266	2720	protein_coding	GLB1	N-glycan metabolism
ENSG00000170266	2720	protein_coding	GLB1	Sphingolipid metabolism
ENSG00000138604	26035	protein_coding	GLCE	Chondroitin / heparan sulfate biosynthesis
ENSG00000178445	2731	protein_coding	GLDC	Folate metabolism
ENSG00000178445	2731	protein_coding	GLDC	Glycine, serine and threonine metabolism
ENSG00000139278	11010	protein_coding	GLIPR1	Transport, nuclear
ENSG00000124767	2739	protein_coding	GLO1	Pyruvate metabolism
ENSG00000112164	2740	protein_coding	GLP1R	NA
ENSG00000173221	2745	protein_coding	GLRX	Ascorbate and aldarate metabolism
ENSG00000115419	2744	protein_coding	GLS	Alanine, aspartate and glutamate metabolism
ENSG00000135423	27165	protein_coding	GLS2	Alanine, aspartate and glutamate metabolism
ENSG00000148672	2746	protein_coding	GLUD1	Alanine, aspartate and glutamate metabolism
ENSG00000288118	2747	protein_coding	GLUD2	NA
ENSG00000182890	2747	protein_coding	GLUD2	Alanine, aspartate and glutamate metabolism
ENSG00000135821	2752	protein_coding	GLUL	Alanine, aspartate and glutamate metabolism
ENSG00000168237	132158	protein_coding	GLYCTK	Glycine, serine and threonine metabolism
ENSG00000196743	2760	protein_coding	GM2A	Glycosphingolipid metabolism
ENSG00000112699	2762	protein_coding	GMDS	Fructose and mannose metabolism
ENSG00000144591	29926	protein_coding	GMPPA	Fructose and mannose metabolism
ENSG00000173540	29925	protein_coding	GMPPB	Fructose and mannose metabolism
ENSG00000137198	2766	protein_coding	GMPR	Purine metabolism
ENSG00000284752	51292	protein_coding	GMPR2	NA
ENSG00000100938	51292	protein_coding	GMPR2	Purine metabolism
ENSG00000163655	8833	protein_coding	GMPS	Purine metabolism
ENSG00000088256	2767	protein_coding	GNA11	NA
ENSG00000156049	9630	protein_coding	GNA14	NA
ENSG00000060558	2769	protein_coding	GNA15	NA
